# QSS method (with partition functions): 300001 integration steps in 1.3239e+01 seconds
# All double quantities are log10(x); rates in units of s^-1
#
#      t       dt  1/Rmin   Reaction Rmin    1/Rmax  Reaction Rmax
-10.9158 -11.8462  8.3112 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-10.8616 -11.7919  8.2028 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-10.8073 -11.7377  8.0943 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-10.7531 -11.6835  7.9859 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-10.6989 -11.6292  7.8774 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-10.6446 -11.5750  7.7690 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-10.5904 -11.5208  7.6605 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-10.5362 -11.4666  7.5521 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-10.4820 -11.4123  7.4436 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-10.4277 -11.3581  7.3352 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-10.3735 -11.3039  7.2268 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-10.3193 -11.2496  7.1183 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-10.2650 -11.1954  7.0099 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-10.2108 -11.1412  6.9015 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-10.1566 -11.0870  6.7930 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-10.1023 -11.0327  6.6846 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-10.0481 -10.9785  6.5762 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-9.9939 -10.9243  6.4678 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-9.9397 -10.8700  6.3594 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-9.8854 -10.8158  6.2510 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-9.8312 -10.7616  6.1426 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-9.7770 -10.7073  6.0342 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-9.7227 -10.6531  5.9258 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-9.6685 -10.5989  5.8175 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-9.6143 -10.5447  5.7091 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-9.5600 -10.4904  5.6008 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-9.5058 -10.4362  5.4925 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-9.4516 -10.3820  5.3842 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-9.3974 -10.3277  5.2759 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-9.3431 -10.2735  5.1677 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
